,Business Name,Category,City,Others,Phone,Ratings,State,County,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
362,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,21.0,229.0,0.0,0.0,0.0,Washington County
363,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,23.0,29.0,0.0,0.0,0.0,Washington County
364,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,24.0,43.0,0.0,0.0,0.0,Washington County
365,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,27.0,163.0,0.0,0.0,0.0,Washington County
366,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,28.0,151.0,0.0,0.0,0.0,Washington County
367,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,29.0,221.0,0.0,0.0,0.0,Washington County
368,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,31.0,177.0,0.0,0.0,0.0,Washington County
369,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,36.0,115.0,0.0,0.0,0.0,Washington County
370,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,37.0,187.0,0.0,0.0,0.0,Washington County
371,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,39.0,167.0,0.0,0.0,0.0,Washington County
372,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,40.0,147.0,0.0,0.0,0.0,Washington County
373,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,41.0,67.0,0.0,0.0,0.0,Washington County
374,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,42.0,125.0,0.0,0.0,0.0,Washington County
375,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,44.0,9.0,0.0,0.0,0.0,Washington County
376,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,47.0,179.0,0.0,0.0,0.0,Washington County
377,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,48.0,477.0,0.0,0.0,0.0,Washington County
378,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,49.0,53.0,0.0,0.0,0.0,Washington County
379,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,50.0,23.0,0.0,0.0,0.0,Washington County
380,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,51.0,191.0,0.0,0.0,0.0,Washington County
381,Whole Foods Market,grocery,Tigard,Greenway Town Center,(971) 371-7000,,OR,Washington County,50.0,55.0,131.0,0.0,0.0,0.0,Washington County
382,Whole Foods Market,grocery,Wayne,Devon Village,(610) 688-9400,,PA,Delaware County,50.0,18.0,35.0,0.0,0.0,0.0,Delaware County
383,Whole Foods Market,grocery,Wayne,Devon Village,(610) 688-9400,,PA,Delaware County,50.0,19.0,55.0,0.0,0.0,0.0,Delaware County
384,Whole Foods Market,grocery,Wayne,Devon Village,(610) 688-9400,,PA,Delaware County,50.0,36.0,25.0,0.0,0.0,0.0,Delaware County
385,Whole Foods Market,grocery,Wayne,Devon Village,(610) 688-9400,,PA,Delaware County,50.0,39.0,41.0,0.0,0.0,0.0,Delaware County
386,Whole Foods Market,grocery,Wayne,Devon Village,(610) 688-9400,,PA,Delaware County,50.0,40.0,41.0,0.0,0.0,0.0,Delaware County
387,Whole Foods Market,grocery,Wayne,Devon Village,(610) 688-9400,,PA,Delaware County,50.0,42.0,45.0,0.0,0.0,0.0,Delaware County
388,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,1.0,101.0,0.0,0.0,0.0,Montgomery County
389,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,5.0,97.0,0.0,0.0,0.0,Montgomery County
390,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,13.0,209.0,0.0,0.0,0.0,Montgomery County
391,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,17.0,135.0,0.0,0.0,0.0,Montgomery County
392,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,18.0,107.0,0.0,0.0,0.0,Montgomery County
393,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,19.0,137.0,0.0,0.0,0.0,Montgomery County
394,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,20.0,125.0,0.0,0.0,0.0,Montgomery County
395,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,21.0,173.0,0.0,0.0,0.0,Montgomery County
396,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,24.0,31.0,0.0,0.0,0.0,Montgomery County
397,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,28.0,97.0,0.0,0.0,0.0,Montgomery County
398,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,29.0,139.0,0.0,0.0,0.0,Montgomery County
399,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,36.0,57.0,0.0,0.0,0.0,Montgomery County
400,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,37.0,123.0,0.0,0.0,0.0,Montgomery County
401,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,39.0,113.0,0.0,0.0,0.0,Montgomery County
402,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,42.0,91.0,0.0,0.0,0.0,Montgomery County
403,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,47.0,125.0,0.0,0.0,0.0,Montgomery County
404,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,48.0,339.0,0.0,0.0,0.0,Montgomery County
405,Whole Foods Market,grocery,Wynnewood,,(610) 896-3737,,PA,Montgomery County,50.0,51.0,121.0,0.0,0.0,0.0,Montgomery County
406,Whole Foods Market,grocery,Austin,,(512) 476-1206,,TX,Travis County,50.0,48.0,453.0,0.0,0.0,0.0,Travis County
407,Whole Foods Market,grocery,Dallas,,(214) 520-7993,,TX,Dallas County,50.0,1.0,47.0,0.0,0.0,0.0,Dallas County
408,Whole Foods Market,grocery,Dallas,,(214) 520-7993,,TX,Dallas County,50.0,5.0,39.0,0.0,0.0,0.0,Dallas County
409,Whole Foods Market,grocery,Dallas,,(214) 520-7993,,TX,Dallas County,50.0,19.0,49.0,0.0,0.0,0.0,Dallas County
410,Whole Foods Market,grocery,Dallas,,(214) 520-7993,,TX,Dallas County,50.0,29.0,59.0,0.0,0.0,0.0,Dallas County
411,Whole Foods Market,grocery,Dallas,,(214) 520-7993,,TX,Dallas County,50.0,48.0,113.0,0.0,0.0,0.0,Dallas County
412,Whole Foods Market,grocery,Houston,Westchase Shopping Center,(713) 784-7776,,TX,Harris County,50.0,13.0,145.0,0.0,0.0,0.0,Harris County
413,Whole Foods Market,grocery,Houston,Westchase Shopping Center,(713) 784-7776,,TX,Harris County,50.0,48.0,201.0,0.0,0.0,0.0,Harris County
414,Whole Foods Market,grocery,Houston,,(713) 346-0537,,TX,Harris County,50.0,13.0,145.0,0.0,0.0,0.0,Harris County
415,Whole Foods Market,grocery,Houston,,(713) 346-0537,,TX,Harris County,50.0,48.0,201.0,0.0,0.0,0.0,Harris County
416,Whole Foods Market,grocery,Irving,,(469) 845-8001,,TX,Dallas County,50.0,1.0,47.0,0.0,0.0,0.0,Dallas County
417,Whole Foods Market,grocery,Irving,,(469) 845-8001,,TX,Dallas County,50.0,5.0,39.0,0.0,0.0,0.0,Dallas County
418,Whole Foods Market,grocery,Irving,,(469) 845-8001,,TX,Dallas County,50.0,19.0,49.0,0.0,0.0,0.0,Dallas County
419,Whole Foods Market,grocery,Irving,,(469) 845-8001,,TX,Dallas County,50.0,29.0,59.0,0.0,0.0,0.0,Dallas County
420,Whole Foods Market,grocery,Irving,,(469) 845-8001,,TX,Dallas County,50.0,48.0,113.0,0.0,0.0,0.0,Dallas County
421,Whole Foods Market,grocery,Sugar Land,,(281) 491-5577,,TX,Fort Bend County,50.0,48.0,157.0,0.0,0.0,0.0,Fort Bend County
422,Whole Foods Market,grocery,Redmond,,(425) 881-2600,,WA,King County,50.0,48.0,269.0,0.0,0.0,0.0,King County
423,Whole Foods Market,grocery,Redmond,,(425) 881-2600,,WA,King County,50.0,53.0,33.0,0.0,0.0,0.0,King County
424,Whole Foods Market,grocery,Seattle,Roosevelt Square,(206) 985-1500,,WA,King County,50.0,48.0,269.0,0.0,0.0,0.0,King County
425,Whole Foods Market,grocery,Seattle,Roosevelt Square,(206) 985-1500,,WA,King County,50.0,53.0,33.0,0.0,0.0,0.0,King County
426,Whole Foods Market,grocery,Seattle,,(206) 352-5440,,WA,King County,50.0,48.0,269.0,0.0,0.0,0.0,King County
427,Whole Foods Market,grocery,Seattle,,(206) 352-5440,,WA,King County,50.0,53.0,33.0,0.0,0.0,0.0,King County
428,Whole Foods Market,grocery,University Place,,(253) 534-4500,,WA,Pierce County,50.0,13.0,229.0,0.0,0.0,0.0,Pierce County
429,Whole Foods Market,grocery,University Place,,(253) 534-4500,,WA,Pierce County,50.0,31.0,139.0,0.0,0.0,0.0,Pierce County
430,Whole Foods Market,grocery,University Place,,(253) 534-4500,,WA,Pierce County,50.0,38.0,69.0,0.0,0.0,0.0,Pierce County
431,Whole Foods Market,grocery,University Place,,(253) 534-4500,,WA,Pierce County,50.0,53.0,53.0,0.0,0.0,0.0,Pierce County
432,Whole Foods Market,grocery,University Place,,(253) 534-4500,,WA,Pierce County,50.0,55.0,93.0,0.0,0.0,0.0,Pierce County
433,Northstar Shell Whole Food Market,grocery,St Germain,,(715) 542-2863,,WI,Vilas County,50.0,55.0,125.0,0.0,0.0,0.0,Vilas County
